album_id,title,record_type,record_label,critic_score,user_score,released,genres,tags,artists
986,McCartney,LP,Apple,,69.0,1970-04-17,"['Pop Rock', 'Singer/Songwriter', 'Folk Rock', 'Blues Rock']","['warm,  lo-fi,  melodic,  male vocals,  introspective,  mellow,  soft,  romantic,  raw,  lonely,  calm,  sparse']",['Paul McCartney']
987,Young Boy EP,EP,Capitol,,62.0,2020-06-12,"['Pop Rock', 'Folk Rock', 'Singer/Songwriter']",[],['Paul McCartney']
988,The World Tonight EP,EP,,,71.0,2020-06-26,"['Pop Rock', 'Folk Rock', 'Singer/Songwriter']",['repetitive'],['Paul McCartney']
989,Beautiful Night EP,EP,Capitol,,70.0,2020-07-17,"['Pop Rock', 'Baroque Pop', 'Piano Rock', 'Folk Rock', 'Singer/Songwriter']","['melodic,  male vocals']",['Paul McCartney']
990,Home,EP,,,66.0,2020-11-13,['Pop Rock'],"['happy,  uplifting,  melodic,  male vocals']",['Paul McCartney']
991,Holidays,EP,MPL,,58.0,2020-11-20,['Christmas Music'],[],['Paul McCartney']
992,Family,EP,MPL,,57.0,2020-11-27,[],[],['Paul McCartney']
993,Love,EP,MPL,,69.0,2020-12-04,['Pop Rock'],[],['Paul McCartney']
994,Tug of War,LP,Parlophone,95.0,69.0,1982-04-16,"['Pop Rock', 'Soft Rock']","['male vocals,  uplifting,  melodic,  warm']",['Paul McCartney']
995,Pipes of Peace,LP,Parlophone,55.0,59.0,1983-10-31,"['Pop Rock', 'Pop', 'Art Pop']","['happy,  male vocals,  melodic,  warm,  love']",['Paul McCartney']
996,Give My Regards to Broad Street,LP,Parlophone,45.0,55.0,1984-10-22,"['Pop Rock', 'Film Soundtrack']","['melodic,  orchestral']",['Paul McCartney']
997,Press to Play,LP,Parlophone,45.0,53.0,1986-08-22,"['Art Pop', 'Pop Rock', 'Synthpop', 'New Wave']","['male vocals,  melodic']",['Paul McCartney']
999,Flowers in the Dirt,LP,Parlophone,70.0,67.0,1989-06-05,"['Pop Rock', 'Soft Rock']","['male vocals,  warm,  melodic']",['Paul McCartney']
1000,McCartney II,LP,Columbia,75.0,65.0,1980-05-16,"['Art Pop', 'Pop Rock', 'Synthpop', 'New Wave', 'Zolo', 'Experimental Rock']","['playful,  humorous,  surreal,  eclectic,  melodic,  quirky,  male vocals,  lo-fi,  psychedelic,  warm,  futuristic']",['Paul McCartney']
1001,Off the Ground,LP,Capitol,51.0,63.0,1993-02-09,['Pop Rock'],"['uplifting,  melodic,  male vocals,  bittersweet,  conscious,  mellow']",['Paul McCartney']
1002,Standing Stone,LP,EMI Classics,60.0,56.0,1997-09-29,"['Western Classical Music', 'Modern Classical']",['epic'],['Paul McCartney']
1004,Run Devil Run,LP,Capitol,80.0,65.0,1999-10-05,"['Rock & Roll', 'Rockabilly']","['playful,  energetic,  male vocals']",['Paul McCartney']
1007,Chaos and Creation in the Backyard,LP,Parlophone,75.0,74.0,2005-09-12,"['Singer/Songwriter', 'Pop Rock', 'Baroque Pop', 'Folk Pop', 'Art Pop']","['melodic,  male vocals,  soft,  warm,  introspective,  romantic,  melancholic,  sentimental,  longing,  lush']",['Paul McCartney']
1009,Memory Almost Full,LP,Hear,70.0,67.0,2007-06-04,"['Pop Rock', 'Singer/Songwriter']","['warm,  uplifting,  passionate,  male vocals,  eclectic']",['Paul McCartney']
1010,Good Evening New York City,LP,Hear,64.0,76.0,2009-11-17,['Pop Rock'],[],['Paul McCartney']
1012,Kisses on the Bottom,LP,Concord,64.0,55.0,2012-02-07,"['Standards', 'Vocal Jazz', 'Traditional Pop', 'Jazz Pop']","['male vocals,  melancholic']",['Paul McCartney']
1013,New,LP,MPL,76.0,67.0,2013-10-14,"['Pop Rock', 'Singer/Songwriter', 'Art Pop']","['melodic,  male vocals,  warm,  uplifting,  passionate']",['Paul McCartney']
1014,Egypt Station,LP,Capitol,72.0,60.0,2018-09-07,"['Pop Rock', 'Art Rock', 'Piano Rock', 'Singer/Songwriter', 'Baroque Pop', 'Art Pop']","['male vocals,  melodic,  love,  optimistic,  bittersweet,  warm,  uplifting,  peaceful,  sentimental']",['Paul McCartney']
1015,Flaming Pie,LP,Parlophone,75.0,73.0,1997-05-27,"['Pop Rock', 'Singer/Songwriter', 'Folk Rock']","['male vocals,  warm,  mellow,  bittersweet,  uplifting,  melodic,  romantic,  introspective,  longing,  peaceful,  sombre,  love,  optimistic,  soft,  passionate,  sentimental,  soothing']",['Paul McCartney']
1016,McCartney III,LP,MPL,74.0,63.0,2020-12-18,"['Pop Rock', 'Art Pop', 'Art Rock', 'Folk Pop']","['male vocals,  melodic,  quirky,  optimistic,  warm,  melancholic,  eclectic,  sentimental,  romantic,  existential']",['Paul McCartney']
1017,Pretties for You,LP,Warner Bros. Records,70.0,70.0,1969-05-19,"['Psychedelic Rock', 'Acid Rock', 'Garage Rock', 'Heavy Psych']","['male vocals,  psychedelic,  energetic,  noisy,  playful,  lo-fi,  surreal,  quirky']",['Alice Cooper']
1018,Easy Action,LP,Warner Bros. Records,60.0,60.0,1970-03-27,"['Psychedelic Rock', 'Hard Rock', 'Garage Rock', 'Acid Rock']","['male vocals,  energetic,  sarcastic,  playful,  progressive,  psychedelic']",['Alice Cooper']
1020,Killer,LP,Warner Bros. Records,85.0,,1971-11-27,"['Hard Rock', 'Glam Rock', 'Garage Rock']","['energetic,  violence,  playful,  sarcastic,  male vocals,  dark,  progressive,  rebellious,  death,  eclectic,  anthemic,  desert,  psychedelic,  heavy']",['Alice Cooper']
1022,Muscle of Love,LP,Warner Bros.,45.0,66.0,1973-11-20,"['Hard Rock', 'Glam Rock', 'Blues Rock', 'Jazz-Rock']","['eclectic,  male vocals']",['Alice Cooper']
1023,Billion Dollar Babies,LP,Warner Bros.,70.0,76.0,1973-02-25,"['Hard Rock', 'Glam Rock']","['male vocals,  sarcastic,  playful,  raw,  energetic,  violence,  death,  boastful']",['Alice Cooper']
1024,Welcome to My Nightmare,LP,Atlantic,75.0,75.0,2002-03-19,"['Hard Rock', 'Glam Rock', 'Rock Opera', 'Art Rock', 'Dark Cabaret']","['suspenseful,  crime,  rock opera,  scary,  male vocals,  introspective,  surreal,  eclectic,  melodic']",['Alice Cooper']
1025,Alice Cooper Goes to Hell,LP,Warner Bros.,50.0,65.0,1976-06-25,"['Glam Rock', 'Hard Rock', 'Rock Opera', 'Art Rock']","['eclectic,  sarcastic,  male vocals,  concept album,  bittersweet,  suspenseful']",['Alice Cooper']
1026,The Alice Cooper Show,LP,Warner Bros.,,65.0,1988-03-30,"['Glam Rock', 'Hard Rock', 'Garage Rock']","['energetic,  male vocals']",['Alice Cooper']
1027,Lace and Whiskey,LP,Warner Bros.,40.0,59.0,1977-04-29,"['Glam Rock', 'Rock Opera', 'Hard Rock', 'Pop Rock']","['male vocals,  playful,  psychedelic,  concept album']",['Alice Cooper']
1028,From the Inside,LP,Rhino Records,60.0,70.0,1978-11-17,"['Glam Rock', 'Rock Opera', 'Hard Rock', 'Piano Rock']","['male vocals,  concept album,  sombre,  alcohol,  introspective,  energetic,  anxious,  lonely']",['Alice Cooper']
1029,Flush the Fashion,LP,Warner Bros. Records,50.0,70.0,1980-04-28,"['New Wave', 'Hard Rock', 'Glam Rock', 'Power Pop', 'Rock Opera']","['male vocals,  energetic,  sarcastic']",['Alice Cooper']
1030,Special Forces,LP,Warner Bros.,60.0,58.0,1981-09-12,"['New Wave', 'Hard Rock', 'Glam Rock', 'Power Pop']","['male vocals,  energetic']",['Alice Cooper']
1031,Zipper Catches Skin,LP,Warner Bros.,50.0,54.0,1990-12-03,"['New Wave', 'Glam Rock', 'Hard Rock', 'Pop Rock', 'Power Pop']",['male vocals'],['Alice Cooper']
1032,DaDa,LP,Warner Bros.,70.0,64.0,1990-06-30,"['New Wave', 'Art Rock', 'Rock Opera', 'Pop Rock', 'Darkwave', 'Post-Punk']","['male vocals,  rock opera,  satirical']",['Alice Cooper']
1033,Constrictor,LP,MCA,40.0,59.0,1986-09-22,"['Hard Rock', 'Glam Metal', 'Heavy Metal']",['male vocals'],['Alice Cooper']
1034,Alice Does Alice,EP,,,74.0,2010-05-25,['Hard Rock'],[],['Alice Cooper']
1035,The Sound of A,EP,Ear,,68.0,2018-02-23,['Psychedelic Rock'],"['melodic,  male vocals']",['Alice Cooper']
1036,The Breadcrumbs EP,EP,Ear,,65.0,2019-09-13,"['Hard Rock', 'Garage Rock', 'Rock', 'Rock & Roll', 'Glam Rock']","['energetic,  male vocals']",['Alice Cooper']
1037,Raise Your Fist and Yell,LP,MCA Records,50.0,,1987-09-05,"['Hard Rock', 'Heavy Metal', 'Glam Metal']","['male vocals,  violence,  energetic,  anthemic']",['Alice Cooper']
1039,Trash,LP,Epic,60.0,68.0,1989-07-25,"['Hard Rock', 'Glam Metal', 'Heavy Metal']","['male vocals,  melodic,  love,  melancholic,  sombre,  breakup']",['Alice Cooper']
1040,Hey Stoopid,LP,Epic,56.0,69.0,1991-07-02,"['Hard Rock', 'Glam Metal', 'Heavy Metal']","['male vocals,  melodic,  anthemic']",['Alice Cooper']
1041,The Last Temptation,LP,Epic Records,70.0,86.0,1994-07-12,"['Hard Rock', 'Rock Opera', 'Art Rock', 'Heavy Metal']","['male vocals,  satirical,  introspective,  Christian,  love,  rock opera,  melodic,  concept album,  dark,  melancholic']",['Alice Cooper']
1042,Brutal Planet,LP,Eagle Records,62.0,40.0,2000-06-06,"['Heavy Metal', 'Industrial Rock', 'Hard Rock', 'Industrial Metal']","['dark,  heavy,  misanthropic,  male vocals,  violence,  hateful,  concept album,  rock opera']",['Alice Cooper']
1044,The Eyes of Alice Cooper,LP,Eagle,53.0,65.0,2003-09-22,"['Hard Rock', 'Garage Rock', 'Glam Rock', 'Pop Rock']","['sarcastic,  male vocals,  energetic,  anthemic,  humorous,  playful,  melodic,  scary,  eclectic,  love']",['Alice Cooper']
1045,Dirty Diamonds,LP,New West,69.0,67.0,2005-07-04,"['Hard Rock', 'Garage Rock', 'Glam Rock']","['energetic,  melodic,  male vocals,  raw,  aggressive,  rebellious,  nocturnal,  dark']",['Alice Cooper']
1046,Along Came a Spider,LP,Bigger Picture Group,60.0,66.0,2008-07-25,"['Hard Rock', 'Garage Rock']","['crime,  male vocals,  death,  dark,  concept album,  love,  rock opera']",['Alice Cooper']
1047,Welcome 2 My Nightmare,LP,UMe,68.0,64.0,2011-09-13,"['Hard Rock', 'Glam Rock', 'Pop Rock', 'Garage Rock', 'Vaudeville', 'Electropop', 'Rock Opera', 'Dark Cabaret']","['humorous,  concept album,  eclectic,  male vocals,  energetic']",['Alice Cooper']
1049,Paranormal,LP,Ear,,64.0,2017-07-28,"['Hard Rock', 'Glam Rock', 'Garage Rock']","['male vocals,  energetic,  melodic,  humorous,  eclectic,  paranormal,  sarcastic']",['Alice Cooper']
1050,Detroit Stories,LP,Ear,70.0,60.0,2021-02-26,"['Hard Rock', 'Blues Rock', 'Boogie Rock', 'Glam Rock']","['male vocals,  concept album,  humorous,  playful,  sarcastic,  eclectic,  rhythmic,  energetic']",['Alice Cooper']
1060,On the Beach,LP,Reprise,96.0,82.0,1974-07-19,"['Singer/Songwriter', 'Country Rock', 'Folk Rock', 'Blues Rock']","['melancholic,  introspective,  lonely,  sombre,  mellow,  male vocals,  sentimental,  poetic,  depressive,  alienation,  melodic,  bittersweet']",['Neil Young']
1063,Decade,LP,Reprise Records,100.0,90.0,1977-10-28,"['Folk Rock', 'Country Rock', 'Singer/Songwriter', 'Hard Rock']","['male vocals,  melodic,  poetic']",['Neil Young']
1064,American Stars 'n Bars,LP,Reprise,72.0,70.0,1977-06-20,"['Country Rock', 'Singer/Songwriter', 'Folk Rock', 'Americana']","['male vocals,  melodic,  love,  passionate']",['Neil Young']
1065,Comes a Time,LP,Reprise,95.0,73.0,1978-09-29,"['Folk Rock', 'Singer/Songwriter', 'Country Rock', 'Americana']","['soft,  bittersweet,  warm,  male vocals,  melodic,  mellow,  love,  sentimental,  pastoral,  longing,  calm,  lush,  acoustic']",['Neil Young']
1067,Trans,LP,Geffen,66.0,61.0,1983-01-03,"['Synthpop', 'New Wave']","['science fiction,  futuristic,  mechanical,  male vocals,  surreal,  nocturnal,  love,  melancholic']",['Neil Young']
1069,Old Ways,LP,Geffen,60.0,57.0,1985-08-12,"['Country Rock', 'Progressive Country', 'Outlaw Country']","['pastoral,  romantic']",['Neil Young']
1070,Landing on Water,LP,Geffen,40.0,47.0,1986-07-28,"['Synthpop', 'AOR', 'New Wave']","['male vocals,  quirky,  anxious,  love,  mechanical']",['Neil Young']
1073,Freedom,LP,Reprise,95.0,73.0,1989-10-02,"['Singer/Songwriter', 'Heartland Rock', 'Hard Rock', 'Folk Rock', 'Country Rock']","['male vocals,  political,  passionate']",['Neil Young']
1075,Harvest Moon,LP,Reprise,76.0,75.0,1992-11-02,"['Country Rock', 'Singer/Songwriter', 'Folk Rock']","['pastoral,  mellow,  warm,  autumn,  male vocals,  sentimental,  melodic,  soft,  longing,  calm,  acoustic,  romantic,  peaceful,  melancholic,  love,  ballad,  summer,  nocturnal,  bittersweet,  lyrics,  poetic']",['Neil Young']
1077,Mirror Ball,LP,Reprise,78.0,69.0,1995-06-27,"['Hard Rock', 'Grunge', 'Garage Rock']","['male vocals,  passionate']",['Neil Young']
1080,Are You Passionate?,LP,Reprise,65.0,55.0,2002-04-09,"['Rock', 'Singer/Songwriter', 'Blue-Eyed Soul']",['passionate'],['Neil Young']
1082,Prairie Wind,LP,Reprise,64.0,67.0,2005-09-20,"['Country Rock', 'Folk Rock', 'Acoustic Rock', 'Singer/Songwriter']","['autumn,  mellow,  male vocals,  pastoral']",['Neil Young']
1083,Living With War,LP,Reprise,77.0,65.0,2006-05-02,"['Rock', 'Singer/Songwriter', 'Heartland Rock', 'Folk Rock', 'Hard Rock']","['protest,  war,  political,  introspective,  rhythmic,  concept album,  passionate,  noisy']",['Neil Young']
1084,Chrome Dreams II,LP,Reprise,69.0,69.0,2007-10-23,"['Folk Rock', 'Singer/Songwriter', 'Country Rock']",['male vocals'],['Neil Young']
1085,Fork in the Road,LP,Reprise,58.0,56.0,2009-04-07,"['Country Rock', 'Rock', 'Truck Driving Country', 'Folk Rock']",[],['Neil Young']
1086,Le Noise,LP,Reprise,71.0,68.0,2010-09-28,"['Singer/Songwriter', 'Folk Rock', 'Noise Rock', 'Garage Rock', 'Psychedelic Rock']","['noisy,  minimalistic,  male vocals,  melodic']",['Neil Young']
1087,Americana,LP,Reprise,68.0,,2012-06-05,"['Folk Rock', 'Americana', 'Roots Rock', 'Country Rock']",['raw'],['Neil Young']
1089,A Letter Home,LP,Third Man,62.0,55.0,2014-05-23,"['Contemporary Folk', 'Singer/Songwriter']","['lo-fi,  male vocals,  bittersweet,  raw,  acoustic']",['Neil Young']
1090,Storytone,LP,Reprise,60.0,57.0,2014-11-04,"['Singer/Songwriter', 'Folk Rock', 'Big Band', 'Orchestral', 'Acoustic Rock']",[],['Neil Young']
1092,Peace Trail,LP,Reprise,56.0,59.0,2016-12-09,"['Folk Rock', 'Singer/Songwriter']","['political,  male vocals,  passionate,  rebellious,  sentimental,  concept album,  protest,  mellow']",['Neil Young']
1093,Hitchhiker,LP,Reprise,81.0,75.0,2017-09-08,"['Neil Young Archives Special Release Series', 'Singer/Songwriter', 'Contemporary Folk']","['acoustic,  male vocals,  melancholic,  bittersweet,  passionate,  history,  warm,  sparse,  pastoral']",['Neil Young']
1096,Homegrown,LP,Reprise,83.0,71.0,2020-06-19,"['Neil Young Archives Special Release Series', 'Singer/Songwriter', 'Country Rock', 'Folk Rock', 'Americana']","['male vocals,  breakup,  introspective,  pastoral,  folklore,  calm']",['Neil Young']
1097,Love to Love You Baby,LP,Oasis,90.0,70.0,1975-08-27,"['Disco', 'Pop Soul', 'Funk']","['sensual,  female vocals,  love,  bittersweet,  sexual,  summer,  melancholic,  rhythmic']",['Donna Summer']
1098,A Love Trilogy,LP,Oasis,60.0,73.0,1976-03-01,"['Disco', 'Pop Soul']","['female vocals,  rhythmic,  warm,  romantic,  urban,  love,  sensual,  lush']",['Donna Summer']
1099,I Remember Yesterday,LP,Casablanca,60.0,68.0,1977-06-01,"['Disco', 'Pop Soul', 'Hi-NRG']","['female vocals,  concept album,  longing,  warm,  romantic,  playful,  love,  lush,  eclectic,  rhythmic,  energetic']",['Donna Summer']
1100,Once Upon a Time,LP,Casablanca Records,60.0,,1977-10-31,"['Disco', 'Hi-NRG', 'Electro-Disco', 'Pop Soul', 'Smooth Soul']","['concept album,  female vocals,  passionate,  melodic,  rhythmic,  energetic,  party,  love,  longing,  hypnotic,  mechanical,  happy,  playful,  progressive,  atmospheric,  ethereal,  suite,  soothing,  futuristic']",['Donna Summer']
1101,Bad Girls,LP,Casablanca,,74.0,1979-04-25,"['Disco', 'Electro-Disco', 'Soul', 'Pop Soul', 'Adult Contemporary', 'Dance-Pop']","['rhythmic,  female vocals,  party,  sexual,  energetic,  love,  repetitive,  sensual,  passionate,  lush,  warm,  melodic']",['Donna Summer']
1102,The Wanderer,LP,Geffen Records,90.0,,1994-10-25,"['Pop Rock', 'Pop Soul', 'Electro-Disco', 'New Wave']",['female vocals'],['Donna Summer']
1103,Donna Summer,LP,Geffen,100.0,,2014-12-01,"['Pop Soul', 'Synth Funk', 'Balearic Beat', 'Disco']","['female vocals,  rhythmic,  romantic,  uplifting,  production']",['Donna Summer']
1104,She Works Hard for the Money,LP,Mercury,90.0,64.0,1983-06-13,"['Dance-Pop', 'Synthpop', 'Pop Soul', 'AOR']","['female vocals,  playful,  love,  melodic,  uplifting,  passionate']",['Donna Summer']
1106,All Systems Go,LP,Geffen,40.0,60.0,1994-10-25,"['Pop Soul', 'Smooth Soul', 'Adult Contemporary', 'AOR', 'Synthpop', 'Pop Rock']",['female vocals'],['Donna Summer']
1108,Mistaken Identity,LP,Crimson Productions,62.0,,1991-09-01,"['Contemporary R&B', 'Pop Soul']",['female vocals'],['Donna Summer']
1109,I'm a Rainbow,LP,Casablanca,,70.0,1996-08-20,"['Pop', 'Disco', 'Dance-Pop', 'Pop Soul', 'Synth Funk']",['female vocals'],['Donna Summer']
1110,Crayons,LP,Burgundy,57.0,62.0,2008-05-20,"['Dance-Pop', 'Contemporary R&B']",['female vocals'],['Donna Summer']
1113,With a Song in My Heart,LP,Tamla,50.0,46.0,1963-12-28,"['Pop Soul', 'Standards', 'Big Band']","['male vocals,  love']",['Stevie Wonder']
1114,Stevie at the Beach,LP,Tamla,50.0,48.0,1964-06-23,"['Rhythm & Blues', 'Motown Sound', 'Pop Soul']","['aquatic,  male vocals,  warm,  summer']",['Stevie Wonder']
1115,Down to Earth,LP,Tamla,55.0,62.0,1966-11-16,"['Soul', 'Motown Sound', 'Pop Soul', 'Country Soul']","['melodic,  love,  male vocals']",['Stevie Wonder']
1116,I Was Made to Love Her,LP,Tamla,65.0,63.0,1967-08-29,"['Motown Sound', 'Soul', 'Rhythm & Blues']","['love,  male vocals,  melodic']",['Stevie Wonder']
1117,Someday at Christmas,LP,Tamla,60.0,57.0,1967-11-27,"['Christmas Music', 'Soul']","['holiday,  Christmas,  happy']",['Stevie Wonder']
1119,For Once in My Life,LP,Tamla,65.0,69.0,1968-12-08,"['Soul', 'Motown Sound']","['male vocals,  love,  romantic,  uplifting,  melodic,  rhythmic,  bittersweet,  passionate,  playful,  warm']",['Stevie Wonder']
1120,My cherie amour,LP,Tamla,60.0,64.0,1969-08-29,"['Motown Sound', 'Pop Soul', 'Smooth Soul', 'Psychedelic Soul']","['uplifting,  male vocals,  passionate,  lush,  romantic,  love,  bittersweet,  sentimental,  energetic,  longing,  happy,  warm,  summer']",['Stevie Wonder']
1121,Where I'm Coming From,LP,Tamla,83.0,69.0,1971-04-12,"['Soul', 'Funk', 'Pop Soul', 'Baroque Pop']","['male vocals,  melodic,  lush,  warm,  bittersweet,  romantic,  optimistic,  love']",['Stevie Wonder']
1122,Music of My Mind,LP,Tamla,80.0,74.0,1972-03-03,"['Soul', 'Funk', 'Rhythm & Blues', 'Psychedelic Soul']","['mellow,  romantic,  male vocals,  sensual,  happy,  love,  bittersweet,  sentimental,  melodic,  playful,  summer']",['Stevie Wonder']
1123,Talking Book,LP,Tamla,100.0,78.0,1972-10-28,"['Soul', 'Funk', 'Pop Soul']","['love,  passionate,  male vocals,  melodic,  warm,  uplifting,  mellow,  optimistic,  romantic,  lush,  soothing,  sentimental,  breakup,  bittersweet,  rhythmic']",['Stevie Wonder']
1124,Innervisions,LP,Tamla,98.0,82.0,1973-08-03,"['Soul', 'Funk', 'Smooth Soul', 'Psychedelic Soul']","['political,  male vocals,  passionate,  romantic,  warm,  melodic,  conscious,  soft,  urban,  religious,  mellow,  optimistic,  love,  lush,  rhythmic,  atmospheric,  soothing,  drugs,  Christian']",['Stevie Wonder']
1125,Fulfillingness' First Finale,LP,Tamla,83.0,77.0,1974-07-22,"['Soul', 'Funk', 'Psychedelic Soul', 'Pop Soul', 'Smooth Soul']","['male vocals,  love,  melodic,  optimistic,  mellow,  passionate,  happy,  warm,  sentimental,  lush,  spiritual,  uplifting,  Christian,  summer,  bittersweet']",['Stevie Wonder']
1126,Songs in the Key of Life,LP,Tamla,99.0,84.0,1976-09-28,"['Soul', 'Funk', 'Smooth Soul', 'Pop Soul']","['uplifting,  male vocals,  passionate,  warm,  romantic,  melodic,  philosophical,  optimistic,  happy,  conscious,  sentimental,  love,  lush,  soothing,  mellow,  rhythmic,  religious,  Christian,  eclectic,  spiritual,  summer,  complex,  progressive,  spring']",['Stevie Wonder']
1127,Stevie Wonder's Journey Through the Secret Life of Plants,LP,Tamla Motown,74.0,68.0,1979-10-30,"['New Age', 'Film Score', 'Film Soundtrack', 'Soul', 'Progressive Electronic', 'Pop Soul', 'Progressive Pop', 'Ambient']","['peaceful,  concept album,  nature,  calm,  conscious,  male vocals,  pastoral,  mysterious,  philosophical,  eclectic,  soothing,  progressive,  atmospheric,  lush,  love']",['Stevie Wonder']
1128,Hotter Than July,LP,Tamla,85.0,70.0,1980-09-29,"['Pop Soul', 'Funk', 'Pop Reggae', 'Disco']","['rhythmic,  warm,  male vocals,  happy,  summer,  energetic']",['Stevie Wonder']
1130,In Square Circle,LP,Tamla,60.0,61.0,1985-09-13,"['Pop Soul', 'Contemporary R&B', 'Synth Funk', 'Synthpop']","['happy,  mellow,  uplifting,  love,  male vocals,  rhythmic,  melodic']",['Stevie Wonder']
